id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
41084486,2020/03/30 9:50 PM -0400,2020-03-30,2020-03-31 00:50:00 UTC,Atlantic Time (Canada),1036272,lundbergj,2020-03-31 01:57:54 UTC,2020-03-31 10:10:16 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/41084486,https://static.inaturalist.org/photos/65142351/medium.jpg?1585619575,,"","",1,0,false,,"Cincinnati, OH 45230, USA",39.0769604,-84.4185796,150,,,false,,,,Hamilton,Ohio,United States,Ohio,Hamilton,Bees,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
41084608,2020/03/20 4:42 PM EDT,2020-03-20,2020-03-20 20:42:00 UTC,Eastern Time (US & Canada),165078,edanko,2020-03-31 02:00:30 UTC,2020-03-31 20:48:17 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/41084608,https://static.inaturalist.org/photos/65142829/medium.jpg?1585619900,,"","",1,0,false,,"Mayfair Manor Ct, North Bethesda, MD 20852, USA",39.0352072,-77.1171182,190,,,false,,,,Montgomery,Maryland,United States,Maryland,Montgomery,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
41084838,2020/03/30 2:20 PM HST,2020-03-30,2020-03-31 00:20:00 UTC,Hawaii,1422324,billiken,2020-03-31 02:05:52 UTC,2020-04-21 14:24:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41084838,https://static.inaturalist.org/photos/65143043/medium.jpeg?1585620068,,"","",1,0,false,,"Cincinnati, OH 45230, USA",39.0769604,-84.4185796,150,,,false,,,,Hamilton,Ohio,United States,Ohio,Hamilton,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
41090821,2020/03/14 2:42 PM EDT,2020-03-14,2020-03-14 18:42:00 UTC,Eastern Time (US & Canada),582522,annebekker,2020-03-31 04:43:57 UTC,2020-03-31 04:44:46 UTC,research,,https://www.inaturalist.org/observations/41090821,https://static.inaturalist.org/photos/65153906/medium.jpeg?1585629083,,"","",1,0,false,,"Northwest Philadelphia, Philadelphia, PA, USA",40.025,-75.2,,,,false,,,,Philadelphia,Pennsylvania,United States,Pennsylvania,Philadelphia,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
41103405,Wed Mar 18 2020 07:46:04 GMT-0400 (EDT),2020-03-18,2020-03-18 11:46:04 UTC,Eastern Time (US & Canada),146638,crustette,2020-03-31 14:01:18 UTC,2020-03-31 18:32:43 UTC,needs_id,CC0,https://www.inaturalist.org/observations/41103405,https://static.inaturalist.org/photos/65175856/medium.jpg?1585663312,,"",,0,0,false,3,"Alexandria County, US-VA, US",38.8004372176,-77.0576517564,5,,,false,,,,Alexandria,Virginia,United States,Virginia,Alexandria,,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
41109421,2020/03/30 12:22 PM CDT,2020-03-30,2020-03-30 17:22:00 UTC,Central Time (US & Canada),395895,wildlandblogger,2020-03-31 16:05:31 UTC,2020-04-01 03:04:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41109421,https://static.inaturalist.org/photos/65185618/medium.jpeg?1585670377,,"","",1,0,false,,"Jefferson County, MO, USA",38.2749748263,-90.6508042315,4,,,false,,,,Jefferson,Missouri,United States,Missouri,Jefferson,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
41127517,Tue Mar 31 2020 14:42:14 GMT-0500 (CDT),2020-03-31,2020-03-31 19:42:14 UTC,Central Time (US & Canada),762915,andrewswenson,2020-03-31 20:38:47 UTC,2020-04-01 13:03:17 UTC,research,,https://www.inaturalist.org/observations/41127517,https://static.inaturalist.org/photos/65215275/medium.jpg?1585687133,,"",,2,0,false,3,"55347, Eden Prairie, MN, US",44.82002833,-93.47876667,5,,,false,,,,Hennepin,Minnesota,United States,Minnesota,Hennepin,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
41129309,Tue Mar 31 2020 13:51:07 GMT-0700 (PDT),2020-03-31,2020-03-31 20:51:07 UTC,Pacific Time (US & Canada),412803,laurelby,2020-03-31 21:11:29 UTC,2020-04-04 17:16:16 UTC,needs_id,,https://www.inaturalist.org/observations/41129309,https://static.inaturalist.org/photos/65218237/medium.jpg?1585689115,,"",,1,0,false,3,"California, US",39.7855158089,-121.8987282628,5,obscured,,true,,,,Butte,California,United States,California,Butte,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
41129593,2020/03/31 1:20 PM CDT,2020-03-31,2020-03-31 18:20:00 UTC,Central Time (US & Canada),723565,heatherholm,2020-03-31 21:16:56 UTC,2020-04-03 20:14:07 UTC,research,,https://www.inaturalist.org/observations/41129593,https://static.inaturalist.org/photos/65218698/medium.jpg?1585689390,,"",,2,0,false,,"Hathaway Ln, Minnetonka, MN 55345, USA",44.9020668934,-93.4824259483,93,,,false,,,,Hennepin,Minnesota,United States,Minnesota,Hennepin,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
41129788,2020/03/31 12:58 PM CDT,2020-03-31,2020-03-31 17:58:00 UTC,Central Time (US & Canada),723565,heatherholm,2020-03-31 21:20:45 UTC,2020-04-03 20:13:36 UTC,research,,https://www.inaturalist.org/observations/41129788,https://static.inaturalist.org/photos/65219081/medium.jpg?1585689624,,"",,2,0,false,,"Hathaway Ln, Minnetonka, MN 55345, USA",44.9019795,-93.4813477,81,,,false,,,,Hennepin,Minnesota,United States,Minnesota,Hennepin,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
41133694,Tue Mar 31 2020 15:57:34 GMT-0500 (CDT),2020-03-31,2020-03-31 20:57:34 UTC,Central Time (US & Canada),183583,amlambert11,2020-03-31 22:26:52 UTC,2020-04-01 20:14:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41133694,https://static.inaturalist.org/photos/65225646/medium.jpg?1585693619,,"",,2,0,false,3,"Independence Dr, Jefferson City, MO, US",38.55813333,-92.214395,5,,,false,,,,Cole,Missouri,United States,Missouri,Cole,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
41133785,2020/03/31 4:51 PM CDT,2020-03-31,2020-03-31 21:51:00 UTC,Central Time (US & Canada),206,lfelliott,2020-03-31 22:28:05 UTC,2020-04-01 20:14:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41133785,https://static.inaturalist.org/photos/65225557/medium.jpg?1585693579,,Colletes,,2,0,false,,"Boone County, MO, USA",38.94626,-92.44653,25,,,false,,,,Boone,Missouri,United States,Missouri,Boone,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
41134538,2020/03/29 4:39 PM CDT,2020-03-29,2020-03-29 21:39:00 UTC,Central Time (US & Canada),206,lfelliott,2020-03-31 22:38:48 UTC,2020-04-08 01:54:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41134538,https://static.inaturalist.org/photos/65226872/medium.jpg?1585694251,,Colletes,,2,0,false,,"Boone County, MO, USA",38.94626,-92.44653,25,,,false,,,,Boone,Missouri,United States,Missouri,Boone,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
41135623,2020/03/31 3:23 PM CDT,2020-03-31,2020-03-31 20:23:00 UTC,Central Time (US & Canada),393272,amoorehouse,2020-03-31 23:00:04 UTC,2020-04-01 20:13:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41135623,https://static.inaturalist.org/photos/65228799/medium.jpg?1585695576,,"",Found on prairie willow.,2,0,false,,"Warsaw, IL 62379, USA",40.3588014868,-91.4189467761,31,,,false,,,,Hancock,Illinois,United States,Illinois,Hancock,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
41138068,2020/03/31 2:15 PM PDT,2020-03-31,2020-03-31 21:15:00 UTC,Pacific Time (US & Canada),505,dloarie,2020-03-31 23:47:40 UTC,2020-04-01 03:29:13 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/41138068,https://static.inaturalist.org/photos/65229871/medium.jpg?1585696429,,"",,1,0,false,,"Sonoma County, CA, USA",38.61187,-122.78193,,,,false,,,,Sonoma,California,United States,California,Sonoma,Hylaeus,Hylaeus,,Insecta,602834,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
41140431,Tue Mar 31 2020 16:45:00 GMT-0500 (CDT),2020-03-31,2020-03-31 16:45:00 UTC,UTC,255211,julia_bee,2020-04-01 00:35:23 UTC,2020-04-01 20:12:38 UTC,research,,https://www.inaturalist.org/observations/41140431,https://static.inaturalist.org/photos/65236968/medium.jpg?1585701331,,"",,2,0,false,3,"Mississippi River Blvd N, Saint Paul, MN, US",44.9422533333,-93.1967916667,,,,false,,,,Ramsey,Minnesota,United States,Minnesota,Ramsey,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
41187148,Wed Apr 01 2020 15:13:19 GMT-0400 (EDT),2020-04-01,2020-04-01 19:13:19 UTC,Eastern Time (US & Canada),981042,swampchicken,2020-04-01 20:36:36 UTC,2020-04-01 20:37:05 UTC,needs_id,,https://www.inaturalist.org/observations/41187148,https://static.inaturalist.org/photos/65315151/medium.jpg?1585773411,,"",,0,0,false,3,"Pound Ridge Rd, Bedford, NY, US",41.20314667,-73.64023667,5,,,false,,,"Bedford, New York",Westchester,New York,United States,New York,Westchester,,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
41187399,2020/04/01 12:59 PM EDT,2020-04-01,2020-04-01 16:59:00 UTC,Eastern Time (US & Canada),449354,bob15noble,2020-04-01 20:40:45 UTC,2020-04-05 06:17:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41187399,https://static.inaturalist.org/photos/65315237/medium.jpg?1585773451,,"Heart Lake, afternoon, april, spring",,1,0,false,,"Brampton, ON, Canada",43.7399906578,-79.79123966,1,,,false,,,,Peel,,Canada,Ontario,Peel,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
41189954,2020/04/01 3:07 PM CDT,2020-04-01,2020-04-01 20:07:00 UTC,Central Time (US & Canada),19404,cgritz,2020-04-01 21:18:30 UTC,2020-04-05 06:13:28 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/41189954,https://static.inaturalist.org/photos/65318032/medium.jpeg?1585774738,,"",on German chamomile,1,0,false,,"Maypearl, TX, USA",32.311759034,-97.0159806261,8,,,false,,,,Ellis,Texas,United States,Texas,Ellis,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
41191028,2020-03-12,2020-03-12,,Central Time (US & Canada),90723,mmcmasters,2020-04-01 21:33:05 UTC,2020-04-22 16:13:01 UTC,research,CC-BY,https://www.inaturalist.org/observations/41191028,https://static.inaturalist.org/photos/65321617/medium.jpg?1585776777,,"","",1,0,false,,"Overton Park, TN, US",35.146435,-89.984361,27,,,false,,,,Shelby,Tennessee,United States,Tennessee,Shelby,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
41191703,2020/03/29 3:03 PM CDT,2020-03-29,2020-03-29 20:03:00 UTC,Central Time (US & Canada),342527,leemarlowe,2020-04-01 21:42:32 UTC,2020-04-05 06:13:22 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/41191703,https://static.inaturalist.org/photos/65322660/medium.jpeg?1585777306,,"",on Baby Blue Eyes in a residential landscape,2,0,false,,"Hollywood Park, TX 78232, USA",29.600988,-98.4837687,1537,,,false,,,San Antonio,Bexar,Texas,United States,Texas,Bexar,Hylaeus,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
41194463,Sat Mar 21 2020 12:59:40 GMT-0400 (EDT),2020-03-21,2020-03-21 16:59:40 UTC,Eastern Time (US & Canada),1594678,quellgarguilo,2020-04-01 22:22:00 UTC,2020-04-05 06:17:22 UTC,research,,https://www.inaturalist.org/observations/41194463,https://static.inaturalist.org/photos/65327306/medium.jpg?1585779729,,"",They build individual nests next to each other on my hill every year. They have really packed in and in a 1foot by 1foot square there was 17 nests. ,1,0,false,3,"Settlers Ln, Ridgefield, CT, US",41.3047665893,-73.5115879329,22,,,false,,,,Fairfield,Connecticut,United States,Connecticut,Fairfield,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
41194880,2020-03-17,2020-03-17,,Central Time (US & Canada),90723,mmcmasters,2020-04-01 22:28:28 UTC,2020-04-02 08:17:39 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/41194880,https://static.inaturalist.org/photos/65328032/medium.jpg?1585780106,,"","",1,0,false,,"Overton Park, TN, US",35.147027,-89.982685,27,,,false,,,,Shelby,Tennessee,United States,Tennessee,Shelby,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
41195945,2020-03-18,2020-03-18,,Central Time (US & Canada),90723,mmcmasters,2020-04-01 22:44:57 UTC,2020-04-02 00:58:35 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/41195945,https://static.inaturalist.org/photos/65329802/medium.jpg?1585781090,,"","",1,0,false,,"Shelby Farms Park, Memphis, TN, US",35.143635,-89.853794,54,,,false,,,,Shelby,Tennessee,United States,Tennessee,Shelby,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
41200694,2008/05/26 5:53 PM EDT,2008-05-26,2008-05-26 21:53:00 UTC,Eastern Time (US & Canada),18668,xris,2020-04-01 23:58:35 UTC,2020-04-02 00:43:48 UTC,research,,https://www.inaturalist.org/observations/41200694,https://static.inaturalist.org/photos/65337548/medium.jpg?1585785461,,"May, 2008","Colletes thoracicus, rufous-chested cellophane bee, collected from along my driveway, May 2008

Captured and chilled for photography. Flew off when it warmed up.

Nesting site is:
https://www.inaturalist.org/observations/41200836",1,0,false,,"Flatbush, Brooklyn, NY, USA",40.6426307624,-73.9681824725,4,,,false,,,New York City,Kings,New York,United States,New York,Kings,Colletes thoracicus,Colletes thoracicus,Rufous-chested Cellophane Bee,Insecta,487440,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes thoracicus,,,,
41200836,2008/05/26 6:02 PM EDT,2008-05-26,2008-05-26 22:02:00 UTC,Eastern Time (US & Canada),18668,xris,2020-04-02 00:01:10 UTC,2020-04-02 00:44:31 UTC,needs_id,,https://www.inaturalist.org/observations/41200836,https://static.inaturalist.org/photos/65337724/medium.jpg?1585785572,,"May, 2008, ay","Nest site aggregation of Colletes (thoracicus) along my driveway, May 2008

Individual collected from this site:
https://www.inaturalist.org/observations/41200694",0,0,false,,"Flatbush, Brooklyn, NY, USA",40.6426287271,-73.9681958835,4,,,false,,,New York City,Kings,New York,United States,New York,Kings,Colletes,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
41202779,2020/03/28 2:32 PM EDT,2020-03-28,2020-03-28 18:32:00 UTC,Eastern Time (US & Canada),2575480,martinstoner,2020-04-02 00:33:40 UTC,2020-04-02 00:37:08 UTC,needs_id,,https://www.inaturalist.org/observations/41202779,https://static.inaturalist.org/photos/65340909/medium.jpeg?1585787478,,"","",1,0,false,,"Near Northwest, South Bend, IN, USA",41.6837419872,-86.2610001732,48,,,false,,,,Saint Joseph,Indiana,United States,Indiana,St. Joseph,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
41203577,2013/05/12 1:47 PM EDT,2013-05-12,2013-05-12 17:47:00 UTC,Eastern Time (US & Canada),18668,xris,2020-04-02 00:48:39 UTC,2020-04-02 00:57:06 UTC,needs_id,,https://www.inaturalist.org/observations/41203577,https://static.inaturalist.org/photos/65342328/medium.jpg?1585788448,,"May, 2013","Nest entrance of Colletes thoracicus, rufous-chested cellophane bee, along my driveway, May 2013",1,0,false,,"Flatbush, Brooklyn, NY, USA",40.6426246567,-73.9682066124,4,,,false,,,New York City,Kings,New York,United States,New York,Kings,Rufous-chested Cellophane Bee,Colletes thoracicus,Rufous-chested Cellophane Bee,Insecta,487440,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes thoracicus,,,,
41203610,2013/05/12 1:50 PM EDT,2013-05-12,2013-05-12 17:50:00 UTC,Eastern Time (US & Canada),18668,xris,2020-04-02 00:49:31 UTC,2020-04-02 00:56:58 UTC,needs_id,,https://www.inaturalist.org/observations/41203610,https://static.inaturalist.org/photos/65342470/medium.jpg?1585788548,,"May, 2013","Colletes - thoracicus? - in nesting area along my driveway, May 2013",1,0,false,,"Flatbush, Brooklyn, NY, USA",40.6426287271,-73.9682066124,4,,,false,,,New York City,Kings,New York,United States,New York,Kings,Rufous-chested Cellophane Bee,Colletes thoracicus,Rufous-chested Cellophane Bee,Insecta,487440,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes thoracicus,,,,
41203686,2013/05/12 4:14 PM EDT,2013-05-12,2013-05-12 20:14:00 UTC,Eastern Time (US & Canada),18668,xris,2020-04-02 00:51:21 UTC,2020-04-02 11:47:27 UTC,needs_id,,https://www.inaturalist.org/observations/41203686,https://static.inaturalist.org/photos/65342548/medium.jpg?1585788612,,"May, 2013","Mating Colletes - thoracicus? - in nesting area along ym driveway, May 2013",1,0,false,,"Flatbush, Brooklyn, NY, USA",40.6426287271,-73.9681985657,4,,,false,,,New York City,Kings,New York,United States,New York,Kings,Rufous-chested Cellophane Bee,Colletes thoracicus,Rufous-chested Cellophane Bee,Insecta,487440,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes thoracicus,,,,
41203804,2015/05/23 10:42 AM EDT,2015-05-23,2015-05-23 14:42:00 UTC,Eastern Time (US & Canada),18668,xris,2020-04-02 00:54:25 UTC,2020-04-02 00:57:23 UTC,needs_id,,https://www.inaturalist.org/observations/41203804,https://static.inaturalist.org/photos/65342792/medium.jpg?1585788818,,"May, 2015","Nest entrance of Colletes thoracicus along my driveway, May 2015",1,0,false,,"Flatbush, Brooklyn, NY, USA",40.6426307624,-73.9682119768,4,,,false,,,New York City,Kings,New York,United States,New York,Kings,Rufous-chested Cellophane Bee,Colletes thoracicus,Rufous-chested Cellophane Bee,Insecta,487440,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes thoracicus,,,,
41203858,2016/05/22 11:14 AM EDT,2016-05-22,2016-05-22 15:14:00 UTC,Eastern Time (US & Canada),18668,xris,2020-04-02 00:55:44 UTC,2020-04-02 00:57:16 UTC,needs_id,,https://www.inaturalist.org/observations/41203858,https://static.inaturalist.org/photos/65342895/medium.jpg?1585788907,,"May, 2016","Colletes thoracicus at nest entrance along my driveway, May 2016",1,0,false,,"Flatbush, Brooklyn, NY, USA",40.6426246567,-73.9682066124,4,,,false,,,New York City,Kings,New York,United States,New York,Kings,Rufous-chested Cellophane Bee,Colletes thoracicus,Rufous-chested Cellophane Bee,Insecta,487440,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes thoracicus,,,,
41203937,2015/05/15 4:15 PM EDT,2015-05-15,2015-05-15 20:15:00 UTC,Eastern Time (US & Canada),18668,xris,2020-04-02 00:57:35 UTC,2020-04-02 01:00:19 UTC,needs_id,,https://www.inaturalist.org/observations/41203937,https://static.inaturalist.org/photos/65343013/medium.jpeg?1585788980,,"Front Garden, May, Aculeata, Hymenoptera, Front Yard, Anthophila, Asteraceae, My Garden, Apoidea, 2015, Colletes, Colletes throacicus, Colletidae, Asterales","Colletes thoracicus, cellophane bee, on Packera aurea, golden ragwort, in my front yard, May 2015",1,0,false,,"Flatbush, Brooklyn, NY, USA",40.6426287271,-73.9683514517,4,,,false,,,New York City,Kings,New York,United States,New York,Kings,Rufous-chested Cellophane Bee,Colletes thoracicus,Rufous-chested Cellophane Bee,Insecta,487440,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes thoracicus,,,,
41205488,2020/04/01 4:55 PM EDT,2020-04-01,2020-04-01 20:55:00 UTC,Eastern Time (US & Canada),628034,davel,2020-04-02 01:26:45 UTC,2020-04-02 13:55:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41205488,https://static.inaturalist.org/photos/65345299/medium.jpeg?1585790601,,"","",1,0,false,,"Setauket- East Setauket, NY, USA",40.9198833333,-73.0824277778,10,,,false,,,,Suffolk,New York,United States,New York,Suffolk,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
41212426,Fri Mar 27 2020 15:08:58 GMT-0400 (EDT),2020-03-27,2020-03-27 19:08:58 UTC,Eastern Time (US & Canada),1064825,sebastianirazuzta,2020-04-02 04:00:54 UTC,2020-04-15 16:19:19 UTC,needs_id,,https://www.inaturalist.org/observations/41212426,https://static.inaturalist.org/photos/65358534/medium.jpg?1585800057,,"","",0,1,false,3,"Ainslie Wood West, Hamilton, ON, CA",43.25018333,-79.95005833,4,,,false,,,,Hamilton,,Canada,Ontario,Hamilton,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
41239923,2020/04/02 5:08 PM EDT,2020-04-02,2020-04-02 21:08:00 UTC,Eastern Time (US & Canada),1148104,jspeer3,2020-04-02 17:35:52 UTC,2020-04-05 06:17:41 UTC,research,,https://www.inaturalist.org/observations/41239923,https://static.inaturalist.org/photos/65403206/medium.jpg?1585848154,,"",,1,0,false,,"Vigo County, IN, USA",39.3687997463,-87.3677003833,4,,,false,,,,Vigo,Indiana,United States,Indiana,Vigo,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
