id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
40155196,Tue Mar 17 2020 15:15:46 GMT-0700 (PDT),2020-03-17,2020-03-17 22:15:46 UTC,Pacific Time (US & Canada),61883,cae1,2020-03-18 00:08:32 UTC,2020-03-21 16:48:39 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40155196,https://static.inaturalist.org/photos/63783171/medium.jpeg?1584490142,,"",On desert dandelion.,2,0,false,3,"Pines To Palms Hwy, Palm Desert, CA, US",33.6717589654,-116.4088053477,65,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
40221002,2020/03/14 12:36 PM PDT,2020-03-14,2020-03-14 19:36:00 UTC,Pacific Time (US & Canada),769277,jimirob1,2020-03-19 04:53:16 UTC,2020-03-20 11:01:12 UTC,needs_id,,https://www.inaturalist.org/observations/40221002,https://static.inaturalist.org/photos/63892951/medium.jpg?1584593594,,"",,1,0,false,,"San Diego County, CA, USA",32.8104,-116.143775,,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
40236373,2020/03/14 12:12 PM PDT,2020-03-14,2020-03-14 19:12:00 UTC,Pacific Time (US & Canada),769277,jimirob1,2020-03-19 15:42:26 UTC,2020-03-20 01:28:36 UTC,needs_id,,https://www.inaturalist.org/observations/40236373,https://static.inaturalist.org/photos/63918750/medium.jpg?1584632544,,"",,1,0,false,,"San Diego County, CA, USA",32.8115,-116.1435694444,,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
40264674,Thu Mar 19 2020 13:25:27 GMT-0700 (PDT),2020-03-19,2020-03-19 20:25:27 UTC,Pacific Time (US & Canada),61883,cae1,2020-03-20 00:03:03 UTC,2020-03-21 16:40:34 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40264674,https://static.inaturalist.org/photos/63964804/medium.jpeg?1584662618,,"",,1,0,false,3,"Thousand Palms, CA, US",33.8259341335,-116.3307351202,105,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
40360235,2020-03-21 6:52:43 AM PDT,2020-03-21,2020-03-21 13:52:43 UTC,Pacific Time (US & Canada),170653,feral_botanist,2020-03-21 14:45:05 UTC,2020-03-28 16:22:30 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40360235,https://static.inaturalist.org/photos/64107048/medium.jpg?1584801914,,"",,1,0,false,2,"TWENTYNIN PLM, CA 92277, USA",34.1046837915,-115.4667038843,2055,,,false,gps,gps,,San Bernardino,California,United States,California,San Bernardino,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
40538170,Fri Mar 20 2020 09:37:09 GMT-0700 (PDT),2020-03-20,2020-03-20 16:37:09 UTC,Pacific Time (US & Canada),687217,tbartlett19,2020-03-22 18:49:44 UTC,2020-03-24 08:20:29 UTC,needs_id,,https://www.inaturalist.org/observations/40538170,https://static.inaturalist.org/photos/64244927/medium.jpg?1584902997,,"",,1,0,false,3,"Coachella Valley National Wildlife Refuge, Palm Desert, CA, US",33.78052167,-116.315245,,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
40547678,2020/03/21 2:31 PM PDT,2020-03-21,2020-03-21 21:31:00 UTC,Pacific Time (US & Canada),52839,glmory,2020-03-22 21:03:07 UTC,2020-03-23 01:52:27 UTC,needs_id,CC0,https://www.inaturalist.org/observations/40547678,https://static.inaturalist.org/photos/64259243/medium.jpg?1584910564,,"",,2,0,false,,"Riverside County, CA, USA",33.655697,-115.720128,,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
40555869,Sun Mar 22 2020 13:06:51 GMT-0700 (PDT),2020-03-22,2020-03-22 20:06:51 UTC,Pacific Time (US & Canada),61883,cae1,2020-03-22 23:00:26 UTC,2020-03-23 01:39:58 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40555869,https://static.inaturalist.org/photos/64274354/medium.jpeg?1584918059,,"",,2,0,false,3,"El Paseo Drive, Palm Desert, CA, US",33.7162397758,-116.4012326693,19,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
40665976,Tue Mar 24 2020 14:11:34 GMT-0700 (PDT),2020-03-24,2020-03-24 21:11:34 UTC,Pacific Time (US & Canada),61883,cae1,2020-03-24 23:23:11 UTC,2020-03-25 22:27:11 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40665976,https://static.inaturalist.org/photos/64462716/medium.jpeg?1585092225,,"",,1,0,false,3,"Desert Willow Golf Resort, Palm Desert, CA, US",33.7629490024,-116.3625055053,37,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
40667418,Tue Mar 24 2020 08:33:15 GMT-0700 (PDT),2020-03-24,2020-03-24 15:33:15 UTC,Pacific Time (US & Canada),765157,susanmf,2020-03-24 23:46:38 UTC,2020-03-25 01:01:19 UTC,needs_id,,https://www.inaturalist.org/observations/40667418,https://static.inaturalist.org/photos/64464969/medium.jpg?1585093602,,"",,1,0,false,3,"La Quinta, CA, US",33.64119667,-116.30623667,8,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
40676962,2020/03/24 10:54 AM PDT,2020-03-24,2020-03-24 17:54:00 UTC,Pacific Time (US & Canada),388712,lagoondon,2020-03-25 03:20:42 UTC,2020-03-26 15:27:26 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40676962,https://static.inaturalist.org/photos/64480510/medium.jpg?1585106423,,"","Survey of ""ocotillo forest"" area. Privately owned but relatively undisturbed acreage in alluvial fan of Tubb Canyon",1,0,false,,"Borrego Springs, CA 92004, USA",33.2233566667,-116.3806711111,,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
40676981,2020/03/22 5:38 PM PDT,2020-03-22,2020-03-23 00:38:00 UTC,Pacific Time (US & Canada),214574,jprado,2020-03-25 03:21:11 UTC,2020-04-23 19:57:27 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40676981,https://static.inaturalist.org/photos/64479102/medium.jpeg?1585105158,,"",,1,0,false,,"Coachella Valley National Wildlife Refuge, Coachella Valley National Wildlife Refuge, Riverside, California, United States",33.7734666667,-116.3129805556,5,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
40827444,Fri Mar 27 2020 10:57:16 GMT-0700 (PDT),2020-03-27,2020-03-27 17:57:16 UTC,Pacific Time (US & Canada),61883,cae1,2020-03-27 17:59:22 UTC,2020-03-28 16:22:08 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40827444,https://static.inaturalist.org/photos/64723841/medium.jpg?1585331967,,"",,2,0,false,3,"Country Club Dr, Palm Desert, CA, US",33.7600293923,-116.3592106635,17,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
40845228,Thu Mar 26 2020 15:43:35 GMT-0700 (PDT),2020-03-26,2020-03-26 22:43:35 UTC,Pacific Time (US & Canada),687217,tbartlett19,2020-03-27 22:26:02 UTC,2020-03-28 14:27:54 UTC,needs_id,,https://www.inaturalist.org/observations/40845228,https://static.inaturalist.org/photos/64753081/medium.jpg?1585347968,,"",,2,0,false,3,"Thermal, CA, US",33.59277,-116.24665,5,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
40850992,Fri Mar 27 2020 09:49:06 GMT-0700 (PDT),2020-03-27,2020-03-27 16:49:06 UTC,Pacific Time (US & Canada),214574,jprado,2020-03-27 23:58:50 UTC,2020-04-23 19:50:48 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40850992,https://static.inaturalist.org/photos/64762636/medium.jpg?1585353540,,"",,2,0,false,3,"Desert Hot Springs, CA, US",33.90363333,-116.437575,5,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
40916402,Sat Mar 28 2020 12:54:34 GMT-0700 (PDT),2020-03-28,2020-03-28 19:54:34 UTC,Pacific Time (US & Canada),61883,cae1,2020-03-28 21:39:56 UTC,2020-03-29 05:33:52 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40916402,https://static.inaturalist.org/photos/64875466/medium.jpeg?1585434035,,"","Carrying a full load of pollen, she stands beside the entrance to her nest.",2,0,false,3,"Desert Willow Golf Resort, Palm Desert, CA, US",33.7645367283,-116.3664792862,16,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
40990829,2020/03/26 10:46 AM PDT,2020-03-26,2020-03-26 17:46:00 UTC,Pacific Time (US & Canada),29598,alanking,2020-03-29 21:13:22 UTC,2020-03-30 03:09:23 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40990829,https://static.inaturalist.org/photos/64996949/medium.jpg?1585516265,,"",One of three different bees in three different desert dandelions in the same area. They all appear to be the same species.,1,0,false,,"Imperial County, CA, USA",32.67310944,-116.0728131967,,,,false,,,,Imperial,California,United States,California,Imperial,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
40990830,2020/03/26 10:47 AM PDT,2020-03-26,2020-03-26 17:47:00 UTC,Pacific Time (US & Canada),29598,alanking,2020-03-29 21:13:22 UTC,2020-03-30 03:09:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40990830,https://static.inaturalist.org/photos/64996966/medium.jpg?1585516272,,"",One of three different bees in three different desert dandelions in the same area. They all appear to be the same species.,1,0,false,,"Imperial County, CA, USA",32.67311074,-116.0728030183,,,,false,,,,Imperial,California,United States,California,Imperial,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
40990832,2020/03/26 10:45 AM PDT,2020-03-26,2020-03-26 17:45:00 UTC,Pacific Time (US & Canada),29598,alanking,2020-03-29 21:13:22 UTC,2020-03-30 03:09:15 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40990832,https://static.inaturalist.org/photos/64996982/medium.jpg?1585516280,,"",One of three different bees in three different desert dandelions in the same area. They all appear to be the same species.,1,0,false,,"Imperial County, CA, USA",32.6730891583,-116.072802535,,,,false,,,,Imperial,California,United States,California,Imperial,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
41126058,Tue Mar 31 2020 10:48:35 GMT-0700 (PDT),2020-03-31,2020-03-31 17:48:35 UTC,Pacific Time (US & Canada),61883,cae1,2020-03-31 20:17:17 UTC,2020-04-01 15:20:38 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/41126058,https://static.inaturalist.org/photos/65213173/medium.jpeg?1585685932,,"",,2,0,false,3,"Pines To Palms Hwy, Mountain Center, CA, US",33.6686985634,-116.4084815455,19,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
41152692,2020/03/31 11:32 AM CDT,2020-03-31,2020-03-31 16:32:00 UTC,Central Time (US & Canada),330406,jenthebird,2020-04-01 05:56:33 UTC,2020-04-01 16:36:55 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/41152692,https://static.inaturalist.org/photos/65258650/medium.jpeg?1585719547,,"",Wilson canyon. On Malacothrix glabrata. Off trail and park entrance done with permit,1,0,false,,"Riverside County, CA, USA",33.9422320428,-115.9873011181,985,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
41280288,Wed Feb 26 2020 17:46:01 GMT-0700 (GMT-7),2020-02-26,2020-02-27 00:46:01 UTC,Arizona,853690,oscarleonardo32,2020-04-03 05:15:06 UTC,2020-04-03 05:33:18 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/41280288,https://static.inaturalist.org/photos/65472846/medium.jpg?1585890935,,"",,1,0,false,3,"Hermosillo, SON, MX",29.148,-110.94698333,24,,,false,,,,,Sonora,Mexico,Sonora,Hermosillo,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
41472207,Sun Apr 05 2020 08:12:01 GMT-0700 (PDT),2020-04-05,2020-04-05 15:12:01 UTC,Pacific Time (US & Canada),765157,susanmf,2020-04-05 19:50:44 UTC,2020-04-11 08:38:16 UTC,needs_id,,https://www.inaturalist.org/observations/41472207,https://static.inaturalist.org/photos/65792431/medium.jpg?1586116249,,"",,1,0,false,3,"Avenida Montezuma, La Quinta, CA, US",33.65695833,-116.32025333,6,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
41472861,Sun Apr 05 2020 08:16:45 GMT-0700 (PDT),2020-04-05,2020-04-05 15:16:45 UTC,Pacific Time (US & Canada),765157,susanmf,2020-04-05 19:57:28 UTC,2020-04-11 08:38:12 UTC,needs_id,,https://www.inaturalist.org/observations/41472861,https://static.inaturalist.org/photos/65793513/medium.jpg?1586116651,,"",,1,0,false,3,"Avenida Montezuma, La Quinta, CA, US",33.65696333,-116.32022167,16,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
41622280,Tue Apr 07 2020 10:44:03 GMT-0700 (PDT),2020-04-07,2020-04-07 17:44:03 UTC,Pacific Time (US & Canada),61883,cae1,2020-04-07 17:45:26 UTC,2020-04-08 01:30:31 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/41622280,https://static.inaturalist.org/photos/66028738/medium.jpg?1586281532,,"",,1,0,false,3,"Desert Willow Golf Resort, Palm Desert, CA, US",33.7674876568,-116.3688569297,21,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
41715234,Wed Apr 08 2020 12:01:43 GMT-0700 (PDT),2020-04-08,2020-04-08 19:01:43 UTC,Pacific Time (US & Canada),61883,cae1,2020-04-08 21:24:08 UTC,2020-04-09 21:46:45 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/41715234,https://static.inaturalist.org/photos/66180529/medium.jpeg?1586381092,,"",,2,0,false,3,"Portola Ave, Palm Desert, CA, US",33.7678107067,-116.3731985396,65,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
41794671,2020/04/09 11:41 AM PDT,2020-04-09,2020-04-09 18:41:00 UTC,Pacific Time (US & Canada),1490864,dgrimmphd,2020-04-09 23:23:39 UTC,2020-04-10 15:44:16 UTC,needs_id,,https://www.inaturalist.org/observations/41794671,https://static.inaturalist.org/photos/66313929/medium.jpg?1586474505,,"Melittid Bees, Bee, Bees, Animalia, Arthropoda, Insecta, Hymenoptera, Melittidae, Dasypodainae, Hesperapis, Mecca, Box Canyon Road, Box Canyon, Riverside County, California","Mecca, Box Canyon Road, Box Canyon, Riverside County, California",1,0,false,,"Riverside County, CA, USA",33.5781313889,-115.9938420278,,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
41799932,2020/04/09 11:55 AM PDT,2020-04-09,2020-04-09 18:55:00 UTC,Pacific Time (US & Canada),1490864,dgrimmphd,2020-04-10 00:48:45 UTC,2020-04-11 00:02:30 UTC,needs_id,,https://www.inaturalist.org/observations/41799932,https://static.inaturalist.org/photos/66323415/medium.jpg?1586479714,,"Mecca, Box Canyon, Riverside County, Colorado Desert, California","Mecca, Box Canyon, Riverside County, Colorado Desert, California",1,0,false,,"Riverside County, CA, USA",33.5775550278,-115.99479225,,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
41833301,2020/04/09 10:50 AM PDT,2020-04-09,2020-04-09 17:50:00 UTC,Pacific Time (US & Canada),1490864,dgrimmphd,2020-04-10 16:23:49 UTC,2020-04-11 08:18:02 UTC,needs_id,,https://www.inaturalist.org/observations/41833301,https://static.inaturalist.org/photos/66379097/medium.jpg?1586535623,,"Mecca, Box Canyon, Riverside County, Colorado Desert, California","Mecca, Box Canyon, Riverside County, Colorado Desert, California",2,0,false,,"Riverside County, CA, USA",33.5759999444,-115.9957870556,,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
41866324,2020/04/09 11:18 AM PDT,2020-04-09,2020-04-09 18:18:00 UTC,Pacific Time (US & Canada),1490864,dgrimmphd,2020-04-10 23:33:47 UTC,2020-04-11 08:38:09 UTC,needs_id,,https://www.inaturalist.org/observations/41866324,https://static.inaturalist.org/photos/66433293/medium.jpg?1586561468,,"Melittid Bees, Bee, Bees, Animalia, Arthropoda, Insecta, Hymenoptera, Melittidae, Dasypodainae, Hesperapis, Mecca, Box Canyon, Riverside County, Colorado Desert, California","Mecca, Box Canyon, Riverside County, Colorado Desert, California",1,0,false,,"Riverside County, CA, USA",33.5772778333,-115.9949107222,,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
41869953,2020/04/09 11:06 AM PDT,2020-04-09,2020-04-09 18:06:00 UTC,Pacific Time (US & Canada),1490864,dgrimmphd,2020-04-11 00:26:23 UTC,2020-04-11 07:10:01 UTC,needs_id,,https://www.inaturalist.org/observations/41869953,https://static.inaturalist.org/photos/66439356/medium.jpg?1586564741,,"Melittid Bees, Bee, Bees, Animalia, Arthropoda, Insecta, Hymenoptera, Melittidae, Dasypodainae, Hesperapis, Mecca, Box Canyon, Riverside County, Colorado Desert, California","Mecca, Box Canyon, Riverside County, Colorado Desert, California",1,0,false,,"Riverside County, CA, USA",33.5770864444,-115.9951025833,,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
41869955,2020/04/09 11:11 AM PDT,2020-04-09,2020-04-09 18:11:00 UTC,Pacific Time (US & Canada),1490864,dgrimmphd,2020-04-11 00:26:23 UTC,2020-04-11 07:09:58 UTC,needs_id,,https://www.inaturalist.org/observations/41869955,https://static.inaturalist.org/photos/66439403/medium.jpg?1586564761,,"Melittid Bees, Bee, Bees, Animalia, Arthropoda, Insecta, Hymenoptera, Melittidae, Dasypodainae, Hesperapis, Mecca, Box Canyon, Riverside County, Colorado Desert, California","Mecca, Box Canyon, Riverside County, Colorado Desert, California",1,0,false,,"Riverside County, CA, USA",33.4960791944,-116.0932871944,,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
41871376,2020/04/09 11:34 AM PDT,2020-04-09,2020-04-09 18:34:00 UTC,Pacific Time (US & Canada),1490864,dgrimmphd,2020-04-11 00:47:21 UTC,2020-04-11 17:35:45 UTC,needs_id,,https://www.inaturalist.org/observations/41871376,https://static.inaturalist.org/photos/66441551/medium.jpg?1586565939,,"Melittid Bees, Bee, Bees, Animalia, Arthropoda, Insecta, Hymenoptera, Melittidae, Dasypodainae, Hesperapis, Mecca, Box Canyon, Riverside County, Colorado Desert, California","Mecca, Box Canyon, Riverside County, Colorado Desert, California",2,0,false,,"Riverside County, CA, USA",33.5778784167,-115.9941675,,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
41871377,2020/04/09 11:41 AM PDT,2020-04-09,2020-04-09 18:41:00 UTC,Pacific Time (US & Canada),1490864,dgrimmphd,2020-04-11 00:47:22 UTC,2020-04-11 17:35:42 UTC,needs_id,,https://www.inaturalist.org/observations/41871377,https://static.inaturalist.org/photos/66441587/medium.jpg?1586565952,,"Melittid Bees, Bee, Bees, Animalia, Arthropoda, Insecta, Hymenoptera, Melittidae, Dasypodainae, Hesperapis, Mecca, Box Canyon, Riverside County, Colorado Desert, California","Mecca, Box Canyon, Riverside County, Colorado Desert, California",2,0,false,,"Riverside County, CA, USA",33.5781389444,-115.9938355,,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
42063450,Sun Apr 12 2020 18:29:32 GMT-0700 (PDT),2020-04-12,2020-04-13 01:29:32 UTC,Pacific Time (US & Canada),214574,jprado,2020-04-13 03:31:28 UTC,2020-04-21 15:02:23 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/42063450,https://static.inaturalist.org/photos/66762227/medium.jpg?1586748692,,"",,1,0,false,3,"La Quinta, CA, US",33.65409167,-116.31949667,5,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
